id_src,block_timestamp_src,event_index_src,extrinsic_index_src,phase_src,module_id_src,event_id_src,extrinsic_hash_src,finalized_src,dest_para_id,block_num_extracted,corr_id,id_dst,block_timestamp_dst,event_index_dst,extrinsic_index_dst,phase_dst,module_id_dst,event_id_dst,extrinsic_hash_dst,finalized_dst,dest_chain,source_chain,latency_s,cost,status
2145181200068,1719805788,21451812-68,21451812-4,0,xcmpallet,Sent,0xef6f2d4a209def4e2c9c6ed34b1385c20a274fcf6e545b89a42829afabec640d,True,2000.0,21451812,0x7e5adbda0b0ebe172ff85620ebf2af094bb2fd82c45ea3e756cfc2f4b011ba60,649031100002,1719805806,6490311-2,,2,messagequeue,Processed,0x3b8fd2a60217ce067235e8e9b0ac6672c4c19e8b21184dcec7f9c1633bc2d13a,True,acala,polkadot,18,180633495,Success
2145173500066,1719805326,21451735-66,21451735-3,0,xcmpallet,Sent,0xb7449033e7e52caf0df37d60e9b66cc3a97774e97764a5b40e0be60a001715c3,True,2000.0,21451735,0x47f9126d84de87da51b1cb23cfa4e70c8567557d27442de4b26970821ff5e11c,649027400002,1719805344,6490274-2,,2,messagequeue,Processed,0x1f5b916b836e67b7c83865716b77a236795f29b5ba1aa38b379d29d7f1c32576,True,acala,polkadot,18,182633495,Success
2144748800059,1719779772,21447488-59,21447488-3,0,xcmpallet,Sent,0x40c787c1d0c664225cbb90a37f98c1b4a3584415dc189a83c1a3e5c918d3bac4,True,2000.0,21447488,0x42f1605dfd1c901f822c464fe2fd6aa2dec603b475fb1f8a461b348ae9a908a1,648842900002,1719779784,6488429-2,,2,messagequeue,Processed,0xb65cc9c8d2716a5013098043d1cc36458e1eac3aebb6310d217f42b7d9b45579,True,acala,polkadot,12,181633495,Success
2144703500075,1719777036,21447035-75,21447035-4,0,xcmpallet,Sent,0xa3d1189449dc2f7ffe8b4b4b2a90e0265dac9fd7a1a5be4c6145cd0a94ba03d8,True,2000.0,21447035,0xb0e028a22ac112ea552f644cdc4e07b53b5d0f7b90c3adb0f22eb0ef8480bc12,648823400003,1719777060,6488234-3,,2,messagequeue,Processed,0x1eb216890dea7445d2e2d007918d2acedfc636c55348900b67e0f2629344f6d8,True,acala,polkadot,24,180633495,Success
2144506200052,1719765138,21445062-52,21445062-2,0,xcmpallet,Sent,0xf8118bab88279b603fe139f64c53be40d76899e608448b8690eb09f5d0df7663,True,2000.0,21445062,0x6641fee0278bdc0dc974d29f6c3346fb32ccde174a83605874b11de3450c9959,648735300002,1719765156,6487353-2,,2,messagequeue,Processed,0x9f0dc0a0aae9b527b9e6efdd6feaa4f06bde890a6fa4d0be6c4a8d6e1ba925cd,True,acala,polkadot,18,181633495,Success
2144489800067,1719764154,21444898-67,21444898-3,0,xcmpallet,Sent,0xd3f2b7679afdff552563931b3edbbacae51af9ded1670c4fdcccaab7efae8a1f,True,2000.0,21444898,0xf59d898c3cf38416db536fd8390ea9307e3f2a3da89fd16eff4fbd20addb7573,648728100004,1719764172,6487281-4,,2,messagequeue,Processed,0x844d50f7ea4cfcd0824298faae08fe53aa97edd5b73055abfba839fddd618959,True,acala,polkadot,18,169633495,Success
2144332000059,1719754662,21443320-59,21443320-3,0,xcmpallet,Sent,0x527de10809f52c79de855d9016dc98283699f2442d672462dac89422fb3f4fb6,True,2000.0,21443320,0x7d4303994835e692e291130b34e83e8330a7695f64ab08eae1e3ab46fed6f22d,648657700003,1719754692,6486577-3,,2,messagequeue,Processed,0xc226dcbd838e64d34c5f5eefae51134472ecdf3c06876d0ff88da04bd8940b1c,True,acala,polkadot,30,180633495,Success
2144300700062,1719752778,21443007-62,21443007-3,0,xcmpallet,Sent,0x365cc0b6790f73deba125ebe531a34def4c97ee4a5040a8e22afc16a8dd6a1e5,True,2000.0,21443007,0x04e9adf8de69540ddd8b22f581069cff38a24bfbf7965aaa17713ec4882a3e44,648644400003,1719752796,6486444-3,,2,messagequeue,Processed,0x8a2e511de517306662ff85c846093a1c9473afe7c55e2408dc36ce203d793cb6,True,acala,polkadot,18,180633495,Success
2144284300055,1719751794,21442843-55,21442843-2,0,xcmpallet,Sent,0x65bd10d9558ee56f2a48cf8ae66e5b4462b11795e996a4c9e376be1e4d674654,True,2000.0,21442843,0x82379251b090087b847495066d37f6cf34de67fa290e1657584fbb8fdfccc1da,648636600002,1719751812,6486366-2,,2,messagequeue,Processed,0x4a7b93f24d322aed99b7640ce5351558338d94b6c9b1e348ee04556359c64ea4,True,acala,polkadot,18,180633495,Success
2144243200055,1719749328,21442432-55,21442432-2,0,xcmpallet,Sent,0x035ed5e282e5a2b98e7d2bd03df692e2562526042bfebb13c203a95032828898,True,2000.0,21442432,0xd9959bfcfed8820129d25cc6c0f73f02ed3597ee33704bac5e02ad7a30a83e44,648618200004,1719749340,6486182-4,,2,messagequeue,Processed,0xb9d55ef3957b527d0081801cf226a3624934d9d25cf81ccbb9479a075b4d7171,True,acala,polkadot,12,168633495,Success
2144037400054,1719736908,21440374-54,21440374-2,0,xcmpallet,Sent,0x0e25b97791ff2a99a8880d3c51d0a88364fad9ecf387cf9b76121033ec098e0f,True,2000.0,21440374,0x89b674ca38d61bccc4a2b3a996197ab617c994b1a1a252bf2e6b9f3be67a5e02,648529600003,1719736920,6485296-3,,2,messagequeue,Processed,0xa15c1e73662f9544f0d3a05b8bd3ec9b477af9f203b165e4e040664e926bc240,True,acala,polkadot,12,180633495,Success
2143745500053,1719719340,21437455-53,21437455-2,0,xcmpallet,Sent,0x8850508916efdefabcb54a4978f945f6ede2f5046912b266429713df67754b77,True,2000.0,21437455,0xdc1102512a42b2031cd5fda01e43539dcebc6b87322ed2fc34daadf2f0e877f5,648401900002,1719719364,6484019-2,,2,messagequeue,Processed,0xea70ea567d5b3359cd0c01efab03f77501396b5c5e775a33fc77828e82db51b8,True,acala,polkadot,24,180633495,Success
2143735500055,1719718740,21437355-55,21437355-2,0,xcmpallet,Sent,0x68c6c0c5045f680e2e1aa3bd6cf7876f417e88ad8f8fbc214f528bb8cc740d16,True,2000.0,21437355,0xaa27e0dbaa6509c50cfeb43f06f38151da44a6587337d94e57bff58819ed408d,648397500002,1719718776,6483975-2,,2,messagequeue,Processed,0x4c53520da384fdce73a1ccf1ff5b5086d3b263d301f6aac4bf1563c381772074,True,acala,polkadot,36,180633495,Success
2143664000061,1719714438,21436640-61,21436640-3,0,xcmpallet,Sent,0xed59b4be9bc6b4244f4c186bbd519a0555831b98bb1ced66804159db37156884,True,2000.0,21436640,0x4f5fca169ac1b18389ee71e80e902df4fa2b0c927483393f9392b89e1669e978,648366900003,1719714456,6483669-3,,2,messagequeue,Processed,0xdcfa0170f67ffa8992e0eb4ef6efe1634d359c61225efe30afbef4443c584e9b,True,acala,polkadot,18,181633495,Success
2143604000055,1719710826,21436040-55,21436040-2,0,xcmpallet,Sent,0x146273ff454973bdabe51a17a145fba6974fd26cc90e6b797f6b2d36587ce875,True,2000.0,21436040,0xe8223d4832ea3c8cbdf4985cee1d431975376659f83c0ffce82298099af8344f,648340500004,1719710844,6483405-4,,2,messagequeue,Processed,0xe6ceee1a81d535c4b586f7ac60841c219ff026e6b64ec5b21c5e688e9381ca40,True,acala,polkadot,18,169633495,Success
2143529900054,1719706344,21435299-54,21435299-2,0,xcmpallet,Sent,0xacae4c0fb90e25052ccdbd6b4484616833024e58dd31acef224027e61cb5abe7,True,2000.0,21435299,0x2e5e2aff9bbae5a58808b224f30b0f339c5ce2e86f658b563818dba07fdf4c4c,648307700004,1719706368,6483077-4,,2,messagequeue,Processed,0xdbba5eafb86ef8d374a15d580a575a4534ac4c631c24666f9950d011ed7d1d78,True,acala,polkadot,24,180633495,Success
2143242200055,1719689052,21432422-55,21432422-2,0,xcmpallet,Sent,0x6f1e144a7d77b711a717719d6e3db10bca2384db9f90bae6645df08fd06381ac,True,2000.0,21432422,0xeecb11936d78b51cf48f5844e65fecef1056b5930fd748cbb7a35690ac77650c,648179800002,1719689064,6481798-2,,2,messagequeue,Processed,0xb7fa4e13f6d59aba08a0b105e054e997a0e0f209774e4ad2e04fa7d48c055c4f,True,acala,polkadot,12,181633495,Success
2143223600065,1719687930,21432236-65,21432236-3,0,xcmpallet,Sent,0xaeecc3eb3688b4c483c1691a1dc7181cd8f3cee8e2e3fbb86608da5740bd7991,True,2000.0,21432236,0x41a5b8690a50a4224eb23ac80ac2ffcb295e24ecbff8c65b9b2b610032e9788d,648171800002,1719687948,6481718-2,,2,messagequeue,Processed,0x991861b41b12bb568a4640eb06e0c0aa9ca9b41f435e9e82c5c2ca457c7a6048,True,acala,polkadot,18,181633495,Success
2143202900055,1719686682,21432029-55,21432029-2,0,xcmpallet,Sent,0xe6195393ef6dea7ab3c368672e2db090f76aaffafd568dee8a6389119787a01a,True,2000.0,21432029,0x59f2a312245f89a902bdaba4ad295c3243d2e91ba761015c5a18401f36b3442e,648162700002,1719686694,6481627-2,,2,messagequeue,Processed,0x0c9bff70f7799c0a8c0b397b0bebb8c8ba40d2acd413e2882a6e0c5f58dfdf63,True,acala,polkadot,12,182633495,Success
2143156000056,1719683862,21431560-56,21431560-2,0,xcmpallet,Sent,0xcd963766b2e0ff4f2ddff395405a64fdb96b0474666ae0cd9ee90f1583f9cda0,True,2000.0,21431560,0x60a44856005d044c4878a114f6ab2f71bf07aa51bc7a7cc9fb0bc100f993ed3c,648142400004,1719683880,6481424-4,,2,messagequeue,Processed,0x26422e00a8fd76a432f6f388adafbca1c21a6090fbb85bcedbffa591b817d1c6,True,acala,polkadot,18,169633495,Success
2143034400056,1719676548,21430344-56,21430344-2,0,xcmpallet,Sent,0x36a513380eeb7ebd0b7723d739818d117ed75e1623583c5a2977e06b4479555e,True,2000.0,21430344,0x85abb8d892e180248388c806f835ab9d271cd81f3d25454f584d1c1dbd87c216,648088400004,1719676560,6480884-4,,2,messagequeue,Processed,0x52fdc9b1b0b25a33f452d825b224c9b0537795520826a37167d2791abecf6127,True,acala,polkadot,12,168633495,Success
2142887400047,1719667704,21428874-47,21428874-2,0,xcmpallet,Sent,0xc7b18b1dc17cb51bfc1b7a7dd148094fcad9b7bd7ef0b55d17287b9ed2200320,True,2000.0,21428874,0x0f33c2b912f6f34c47a5956e6c0143a8f975593ccada99d7dd5438ea0ca15794,648023900004,1719667716,6480239-4,,2,messagequeue,Processed,0x99a465bafaff088da370d1f31c042f0a7e53efbb2745d95553b936ea0837652e,True,acala,polkadot,12,168633495,Success
2142882700053,1719667422,21428827-53,21428827-2,0,xcmpallet,Sent,0x68fe2403d2f047025addb880a987fc4cf5b875d7100956d763bcc7ae3ecdc718,True,2000.0,21428827,0xc1a2d188f71a91bb9996e9f2d9fddbd127ae794848936984f98f7b0a575ccc56,648022000002,1719667440,6480220-2,,2,messagequeue,Processed,0xcd85659b13ea3cb422e322ef90783582ed05fda87cb2ae5a6f7a42e8c4647fd2,True,acala,polkadot,18,180633495,Success
2142881900055,1719667374,21428819-55,21428819-2,0,xcmpallet,Sent,0x6626ab6a48f9a6e1dc63a4b702b1b527c2ced1a149f48768493965beb3060453,True,2000.0,21428819,0x4dc596264a29e4b14d4ad9281ab8a82e6ada24367a85264d3542ebc5ee377db6,648021700003,1719667392,6480217-3,,2,messagequeue,Processed,0xe87623539e025871def6e9bbd1f9d94ddb7e13f7a07391cbb145be0699496269,True,acala,polkadot,18,180633495,Success
2142825100055,1719663966,21428251-55,21428251-2,0,xcmpallet,Sent,0x8b80724634b3bed04a94b9809bd828c952e58bddb322d601993af4cfe538d760,True,2000.0,21428251,0xf7c35396338bcce96eea29847d7c038554a7c41a374b5c2f9b8dce5757438a91,647995600003,1719663984,6479956-3,,2,messagequeue,Processed,0x354d52917598130a1029b488e12e988b09d3de0c168c44f0970e36f760787bca,True,acala,polkadot,18,180633495,Success
2142790100052,1719661860,21427901-52,21427901-2,0,xcmpallet,Sent,0xf614a50152c0dbd7dd8e3a793ac888300fe91539305a63b98a51b112ff17ab0c,True,2000.0,21427901,0x0d79de3921bb1e0e13756c07ed7183cf3ca4e0d05ef0cb20191369b550f9d66f,647980200004,1719661872,6479802-4,,2,messagequeue,Processed,0x7dac2d05482e141eab9a114b5ba7346429fff27c1123b14a54cb8dd8bee877ac,True,acala,polkadot,12,169633495,Success
2142612200054,1719651126,21426122-54,21426122-2,0,xcmpallet,Sent,0x5da532b62f46620a9703a2be536d9782d3d549505d73a69fbe23d308b943e126,True,2000.0,21426122,0x7710629cb5acb8bd00e4917a910ee5a881a5d32b35ae936dae0612d6f132efc8,647901700002,1719651144,6479017-2,,2,messagequeue,Processed,0xd39f29a6926421c3363d14999f2b931555f0167d3b4313ab26277c0be757894d,True,acala,polkadot,18,181633495,Success
2142599600054,1719650364,21425996-54,21425996-2,0,xcmpallet,Sent,0x9bfe4263b7c3a087a469baeb1e8188f62567e09c42da071370f698ba1f4d4d4b,True,2000.0,21425996,0xfd3bc008da8723905e83435f9cb21fcf5f457e80103ec24140e09080884b00b1,647896300004,1719650376,6478963-4,,2,messagequeue,Processed,0x59881b6fe803662a79091f19a5b5a3b2d032b46232588c27a3be1f009feda6ae,True,acala,polkadot,12,169633495,Success
2142569600071,1719648564,21425696-71,21425696-4,0,xcmpallet,Sent,0x85dd58ea5648602e76754b7ef7c4c114093fa176a5c9d7d3e29db783f28836ec,True,2000.0,21425696,0x5a72e17ac78a2e48f6b04f97614ae35f963ce2be640803141d6c1b3011263479,647882600004,1719648576,6478826-4,,2,messagequeue,Processed,0x37424d1c8c83d96895b76fa42085b630456e5e7852a448134551c658156166e0,True,acala,polkadot,12,180633495,Success
2142512200054,1719645108,21425122-54,21425122-2,0,xcmpallet,Sent,0x432b316844e0fe5a917c36f3618a44c11979205473844e87d422e9ec48621ca8,True,2000.0,21425122,0xe840dd702758221b0f81b4438a196d08209f28bbcdab548d07f27ee0a1b10d35,647857300002,1719645120,6478573-2,,2,messagequeue,Processed,0xb23116951325c9ecb7e49d1d687ffb3e5116cf9528e70f29f63e8d28b2148748,True,acala,polkadot,12,180633495,Success
2142510700067,1719645018,21425107-67,21425107-4,0,xcmpallet,Sent,0x2091e52ed0f749efbab8ed67f9ec1af8264b0d4a5c160d1031c2e2dcad8d265e,True,2000.0,21425107,0xf4205f92a84588e047ddf601bb1c1117478562cc920f34eb8092adbab5da2419,647856600002,1719645036,6478566-2,,2,messagequeue,Processed,0xaef5f559668fe55561b332723c8f39e3897cdbbce998b2ede68890cfcff15606,True,acala,polkadot,18,181633495,Success
2142308800055,1719632874,21423088-55,21423088-2,0,xcmpallet,Sent,0x1b7a150b85a6abd32a2e8da54afaed8a975b8447dd89901d9a4b4b6e315047a0,True,2000.0,21423088,0x136de2411a1715101c58b4d944fb71e922f2dec5d5c11e24c821a54f425f6e7b,647766500002,1719632886,6477665-2,,2,messagequeue,Processed,0x0034a314e7e3e48ecd249a51a732a22513b9c2fb5eb7f99266e278a283ce1af5,True,acala,polkadot,12,180633495,Success
2142268200053,1719630420,21422682-53,21422682-2,0,xcmpallet,Sent,0xd51003b135f710a5a468bd4533ca0bcf39fd0ec9a0e5432d414270bb885e379e,True,2000.0,21422682,0xd9ef1d55203fc5e2f944d5a0a06c05730a8dd6aeb492cbf02649a13adb076117,647748800006,1719630432,6477488-6,,2,messagequeue,Processed,0x2fddd0f5d8c7e7e65aa4701c3a110614ecc7bade004794a01720f58e6a30a111,True,acala,polkadot,12,180633495,Success
2142268000054,1719630408,21422680-54,21422680-2,0,xcmpallet,Sent,0xf76167e8b276be8787b30a9d6e7f5a1e47de79da34a06d48d1bdd877b08bbe5e,True,2000.0,21422680,0xfdcbea034b08d149e603897932a0918a5380a95bfdcd4ed9359072f9c9990da1,647748800002,1719630432,6477488-2,,2,messagequeue,Processed,0x2fddd0f5d8c7e7e65aa4701c3a110614ecc7bade004794a01720f58e6a30a111,True,acala,polkadot,24,180633495,Success
2142262300050,1719630066,21422623-50,21422623-2,0,xcmpallet,Sent,0xb74ccb7dcfea0917b65b41c72fc8e8ad6bddf3d5e2a95e96d4bccda7c7ae43d2,True,2000.0,21422623,0x386c1b34c69852be8a8177f0eec34d615814a3ecdc0e377113868878b503a522,647746300004,1719630084,6477463-4,,2,messagequeue,Processed,0xcffe6b948dace31385f21a93f09cd297b616effd7fe49bda07634e9ba7983624,True,acala,polkadot,18,180633495,Success
2142213200053,1719627090,21422132-53,21422132-2,0,xcmpallet,Sent,0x2347a07f6214ff92609a6643f117b4ea4a82f0c66cc51e46b82a34a23a8068cd,True,2000.0,21422132,0xd908b8ab8f359fa80c23da98d76fc383d6f619be8fafd13d4001d864f48ca71b,647723900002,1719627108,6477239-2,,2,messagequeue,Processed,0xdc2439edd14e3044974e5bfd725dc3ea57388af1d971accf5d0f0660932c89ef,True,acala,polkadot,18,181633495,Success
2142094400050,1719619950,21420944-50,21420944-2,0,xcmpallet,Sent,0x039ec6915306fcb113f32f179e0cf93a4abb5f1d588f0f05809543f2ed92787f,True,2000.0,21420944,0x36513e736f2a15368d15d6e98b7f743677a103f525774c9821b0712c234232c0,647673100003,1719619968,6476731-3,,2,messagequeue,Processed,0x77f82d14c3354c51c17a3758bdd89c005aef369a69a933065a3113c4a77db67b,True,acala,polkadot,18,180633495,Success
2141860800056,1719605904,21418608-56,21418608-2,0,xcmpallet,Sent,0xabb530561216cd0f802faa4621ed11a5674cc88a1827dd4fcfcfd2e21c8c7641,True,2000.0,21418608,0x1de95ef26d1b38a3c04427de25136b0a7a13b2952165f3e4419925afae2b0793,647572200004,1719605916,6475722-4,,2,messagequeue,Processed,0x5e8f6df30c76e731bd1d956c379c448612561ee7d2ce9504e40788cdb13c6677,True,acala,polkadot,12,168633495,Success
2141752300063,1719599376,21417523-63,21417523-3,0,xcmpallet,Sent,0x363d3836d443be02ccd4555002f2abc2a085bc551e62699c4a494308e8aae877,True,2000.0,21417523,0x6f47aa752b304902105488f87b5444416d365214f7edb937710d3561dad5a9c5,647525000002,1719599388,6475250-2,,2,messagequeue,Processed,0x0fff35ff1d183bbf6c12f77ccd12fc90c35dedc8086ae927f0c30dc5b4920356,True,acala,polkadot,12,180633495,Success
2141666000063,1719594186,21416660-63,21416660-3,0,xcmpallet,Sent,0x0c6d9a2307e55e344e8992b3c77b58b791475ae4c6c1563542bf96daaf16aadb,True,2000.0,21416660,0x8a47c694d0e629776cc96d980ec5e153b514c4c493dafb4b70b722bc7b0020d4,647487100002,1719594204,6474871-2,,2,messagequeue,Processed,0x94a043e0d7c140a7a2cc7d26a8d41c2e86b4cc8afddaa3910b3914f598d855ca,True,acala,polkadot,18,180633495,Success
2141561600053,1719587904,21415616-53,21415616-2,0,xcmpallet,Sent,0x772bfb8254cb0ebe03132839f2ac9f02cff13afc2501257fe63dce0cad75d901,True,2000.0,21415616,0xecc894af7f7366d5bc824e04ac04427c19b2ed7ae46e83ddbd91c0da050136cf,647442300003,1719587916,6474423-3,,2,messagequeue,Processed,0xd80b4a54960c52f2c15e740bb0ea3d4345092883faf2c1953393de0cd6f510a3,True,acala,polkadot,12,181633495,Success
2141526300055,1719585780,21415263-55,21415263-2,0,xcmpallet,Sent,0xd170db0e3317fb7fd5df1ae3acfe2a29dfcf36b4a163a428427e19f0d71ead38,True,2000.0,21415263,0x8e5d35ea94c6f56e9fc060a22b6229764c5820a1d0af7b626ec89ece570ec762,647426500004,1719585804,6474265-4,,2,messagequeue,Processed,0x749263242680094707bcb85f6ba5969a844e1f06ee5061e581b162ff0ba53948,True,acala,polkadot,24,168633495,Success
2141503600053,1719584412,21415036-53,21415036-2,0,xcmpallet,Sent,0x84facdebe4380a6c7cd6a954558c68199cea0d0fe8fee4e337a699ba1e46ce14,True,2000.0,21415036,0x14a3c3e561da0aaa49e2725212c955c30329310298e26165d09f6ff791d6886f,647416600003,1719584424,6474166-3,,2,messagequeue,Processed,0xbb249737c50fe56e5c10100a9d2eeff8365f2fc67ca8a88f897498908eb121c7,True,acala,polkadot,12,181633495,Success
2141500300055,1719584214,21415003-55,21415003-2,0,xcmpallet,Sent,0x729953bb47591a08e3e150550bf000be1ca9b356c0f83472981afa3be4bd4c80,True,2000.0,21415003,0x11226b8de1c734d1ee64516d61e49a74f8e74778a4984d3c773e638cd13e4ecc,647415200003,1719584232,6474152-3,,2,messagequeue,Processed,0x652c3b76fbd51501fd5d5f52c32862c26c3a12d2cb027094ed4caf561f044da0,True,acala,polkadot,18,182633495,Success
2141499700054,1719584178,21414997-54,21414997-2,0,xcmpallet,Sent,0xb75ab13433a7ea276e7d8fa4a7d8fbce80872f6d72868f04ff1c02e4cf67cbf9,True,2000.0,21414997,0xf0b900dc5f196c68584c919b309b7d9154af8d1aa3d1bf8abc6c893db250e800,647414900002,1719584196,6474149-2,,2,messagequeue,Processed,0xca4ad9ba2e8f9808458005be4a14c31e13af7b7442f6e9f8cd45dd2ce427e316,True,acala,polkadot,18,182633495,Success
2141479400068,1719582954,21414794-68,21414794-3,0,xcmpallet,Sent,0x8849b74fef3b5714606730971afd221d560c693f3c60e2eb89c6d0f9d49016ca,True,2000.0,21414794,0xd8c47cdec8faaafa8232a53fdc74e254a2594949cd97de7677b38b84615fa00a,647406300004,1719582972,6474063-4,,2,messagequeue,Processed,0xf7216d8054de43e9b6c354ea16de76dfe73a44a30e2ebb8bf0d934bbfab497ce,True,acala,polkadot,18,180633495,Success
2141460600066,1719581826,21414606-66,21414606-3,0,xcmpallet,Sent,0x1020b0e970b96caaec74a04c9c1fbe0ea226ea964a301fbb9e20d3061b9fcec1,True,2000.0,21414606,0x01ebe74e00090759b637106e2e293dbdd70d61cd0dcec08472a0b7ae39f39f72,647397700003,1719581844,6473977-3,,2,messagequeue,Processed,0xf7f653e8f16235fa29e9c6c43daa15ceb6ac4957940413d9665ddbfcade4a757,True,acala,polkadot,18,181633495,Success
2141453600070,1719581406,21414536-70,21414536-4,0,xcmpallet,Sent,0x936ee07189f10cdc752b0ee0c10b9e14dd56c574c3117b4f895b1945b9c1b9dc,True,2000.0,21414536,0xa2591a5becaa5574eaf73fcd288104cd2d7194f04a0f8cd61aaf9b623213eb11,647395100003,1719581424,6473951-3,,2,messagequeue,Processed,0x1badfeb571d39cd0c45fe6c30d548d8e3e976224552265c470654571a215970a,True,acala,polkadot,18,181633495,Success
2141439100055,1719580536,21414391-55,21414391-2,0,xcmpallet,Sent,0x6d7a4da96a0fe418b38497522145e57f18fbafe5fd23cd81d0dd62a33b89987b,True,2000.0,21414391,0x11e208e08f5c700c24384b15b9ec485c6a3058acb5bede6e5ebb2431b30a548e,647388400004,1719580548,6473884-4,,2,messagequeue,Processed,0xed95291aa3817b27efd88d121b9bd16c1f4dd0d08d240770e779a3ca510f278a,True,acala,polkadot,12,169633495,Success
2141437100055,1719580416,21414371-55,21414371-2,0,xcmpallet,Sent,0x47f9104a697cca2210643250c89e410f4aa1fb285e660b80218bab75089aeb9c,True,2000.0,21414371,0x7bc4e3adf1fcc64b375af9901b9abd9fd8f56b18adc6eaaa605b316225a6f3b0,647387500004,1719580428,6473875-4,,2,messagequeue,Processed,0x35b6c1022a1301e204d60da381fcb345418d176a3309fa5a4b39a42daf358096,True,acala,polkadot,12,168633495,Success
2141427900052,1719579864,21414279-52,21414279-2,0,xcmpallet,Sent,0x8b5c3b3a251ca81ea9a3acc923f27ec1ff444250db8cc4ae09a4e3a64be91a10,True,2000.0,21414279,0x40281fbc874adc35f1041b7326d735b47b4c9eb4d550c584a9ffd0febda02065,647383300004,1719579876,6473833-4,,2,messagequeue,Processed,0x0a7cac8567cfaf6e049dc64fc1b9da348ac4248d94faa8c01ef66a5c6a329d8a,True,acala,polkadot,12,168633495,Success
2141404400054,1719578454,21414044-54,21414044-2,0,xcmpallet,Sent,0x8334c9312367d0854d646ad767642f188a8174206535c860077ce05c53285581,True,2000.0,21414044,0xb1874b9819f484e0769dd2d1fe31bb5a61df8df0ad38dea645e9efceb682d6ba,647373300002,1719578472,6473733-2,,2,messagequeue,Processed,0xcd777035028272ba05cad3e2d31980b367a4db520fbd94b49663969afe0ec7db,True,acala,polkadot,18,179633495,Success
2141278500054,1719570888,21412785-54,21412785-2,0,xcmpallet,Sent,0x7a28acee5b23602c49d1c559c0cac6e97b93432a1dd7c70d802ac02db19e0ca0,True,2000.0,21412785,0x494d44293ff4794b14708b87b9a6f25b8ac3404d12d89229682d47e1b93d3909,647317700003,1719570900,6473177-3,,2,messagequeue,Processed,0xbf9bee01bfb8983ad7c54ab127a3189e11eeb8ee76c376687aa517f6968ecd2e,True,acala,polkadot,12,180633495,Success
2141231800060,1719568080,21412318-60,21412318-3,0,xcmpallet,Sent,0xebd4a606d5d0ecb305c075d29749038b37e5eb9034fd8d53279dfc69ab61bd28,True,2000.0,21412318,0x07beb3b2253605de2d6953ae0a840157226455beedbb666660cbf6ec9ed2f9c2,647297800003,1719568098,6472978-3,,2,messagequeue,Processed,0x41be31b6ec7c481a16ed85ba2523e8816748a13cfc84a11e6a1c4d4358c11b6a,True,acala,polkadot,18,181633495,Success
2141078300052,1719558822,21410783-52,21410783-2,0,xcmpallet,Sent,0x97647618dfa5cfb6211b02d5403c3169ad24a6b95c48df9caa43a5682ea951d0,True,2000.0,21410783,0xd7ef3d11ee48469fc85ccff88b35333bdd756c8586e71ee80cbeafc1562e49f4,647231500003,1719558840,6472315-3,,2,messagequeue,Processed,0xa208dd9a22c130c783b97911c480574618ad7ef2bfc666dfaa7b70eafb95e687,True,acala,polkadot,18,181633495,Success
2141023500054,1719555528,21410235-54,21410235-2,0,xcmpallet,Sent,0xab4f7748d3e626aa6cf045f6bc6f980e4a6db8566972556ecea2dc443ef017f6,True,2000.0,21410235,0xed30423f5207507c67ba67334717c9187b303e78c68492af871c97a715dd1296,647207100004,1719555540,6472071-4,,2,messagequeue,Processed,0x2ace4405c9b2da2642dbc1a5a183193cbb893842ffd2c26ee11e0e6dc8ed0118,True,acala,polkadot,12,169633495,Success
2140755200056,1719539394,21407552-56,21407552-2,0,xcmpallet,Sent,0x5caefee6ea96a1c396a396dc6143ffdfeb537b969b698fd692206e2e3566450e,True,2000.0,21407552,0xddf42f442bb946e28dcc4bf351c0d77be45d61b718ed1979e7511b6bc75b5e04,647088600004,1719539406,6470886-4,,2,messagequeue,Processed,0x955c42a20bd41ae315b1f1f19faaab0b8225b8e57535fc4d7928741702f45c22,True,acala,polkadot,12,168633495,Success
2140559700055,1719527598,21405597-55,21405597-2,0,xcmpallet,Sent,0xe876bc582dfbc6ba52f44978b4bf49803d9ca243bd72fcd837650984bf3f674e,True,2000.0,21405597,0x3086a8b9d9791278dab8d3dd1b158446bf3c88bd6f09f6489b07784bef4dffdf,647003500002,1719527640,6470035-2,,2,messagequeue,Processed,0x9cb86695ba1466f1b84f0b48758145df1e92e79250446270dc8857c16f884cfe,True,acala,polkadot,42,180633495,Success
2140479200056,1719522762,21404792-56,21404792-2,0,xcmpallet,Sent,0x1cc62652b8f99d6d2971034037e3d285f359e47731f8d09aebd77a4c1ed51f75,True,2000.0,21404792,0x977e1dd72d3a5aecfa9f7b3dfce043c63058dfccc188e2155ff5f07a04dd850a,646968300002,1719522780,6469683-2,,2,messagequeue,Processed,0xde6d7eff701a85e997c01337fc8f69a80e11f5068734fccfc6852bc6b096e04f,True,acala,polkadot,18,180633495,Success
2140407400067,1719518442,21404074-67,21404074-4,0,xcmpallet,Sent,0x8cf6738d12c9981f330130f45eaf13e5af162cbf257f82368295d33e7fb9025c,True,2000.0,21404074,0x0b40be9fd1494e81dcc3851d1e749b53b947181da56f63bee58b10cd7ee21392,646937000002,1719518472,6469370-2,,2,messagequeue,Processed,0x02509267439d0d50237ecec1889ffdf16ea29894082dd1d3e363e52e5841ed60,True,acala,polkadot,30,180633495,Success
